Id_elec-mix-bar,Id_Entity,Code,Year,ElectricityFromFossilFuels(TWh),ElectricityFromNuclear(TWh),ElectricityFromRenewables(TWh),Outlier_ElectricityFromFossilFuels(TWh),Outlier_ElectricityFromNuclear(TWh),Outlier_ElectricityFromRenewables(TWh)
341,13,Sin Informacion,2020,10409.91796875,665.69677734375,3312.982666015625,0,0,0
342,13,Sin Informacion,2021,11130.595703125,730.3763427734375,3639.648193359375,0,0,0
343,15,Sin Informacion,1985,1162.2608642578125,209.94677734375,341.1554260253906,0,0,0
344,15,Sin Informacion,1986,1226.4345703125,226.16807556152344,350.1683044433594,0,0,0
345,15,Sin Informacion,1987,1341.2506103515625,266.67340087890625,349.22039794921875,0,0,0
346,15,Sin Informacion,1988,1472.2642822265625,250.91998291015625,385.9322814941406,0,0,0
347,15,Sin Informacion,1989,1592.4739990234375,265.59649658203125,414.4822998046875,0,0,0
348,15,Sin Informacion,1990,1746.7021484375,287.1385192871094,421.8216247558594,0,0,0
349,15,Sin Informacion,1991,1880.42578125,306.1279602050781,433.6499938964844,0,0,0
350,15,Sin Informacion,1992,2025.5084228515625,314.3659973144531,424.9244384765625,0,0,0
351,15,Sin Informacion,1993,2086.857421875,348.4297790527344,463.7393493652344,0,0,0
352,15,Sin Informacion,1994,2314.34912109375,372.05853271484375,470.5154418945313,0,0,0
353,15,Sin Informacion,1995,2448.09716796875,410.20166015625,515.7394409179688,0,0,0
354,15,Sin Informacion,1996,2611.990966796875,431.2795104980469,506.1514892578125,0,0,0
355,15,Sin Informacion,1997,2746.22705078125,459.45263671875,512.5363159179688,0,0,0
356,15,Sin Informacion,1998,2800.4189453125,478.3932189941406,546.1265869140625,0,0,0
357,15,Sin Informacion,1999,2984.892333984375,486.0621643066406,544.0380859375,0,0,0
358,15,Sin Informacion,2000,3191.45654296875,500.0392761230469,569.6202392578125,0,0,0
359,15,Sin Informacion,2001,3326.968994140625,506.60394287109375,620.1537475585938,0,0,0
360,15,Sin Informacion,2002,3586.30126953125,519.2896728515625,631.0703125,0,0,0
361,15,Sin Informacion,2003,3960.357421875,462.0294189453125,650.3436279296875,0,0,0
362,15,Sin Informacion,2004,4253.74169921875,530.21044921875,763.1544799804688,0,0,0
363,15,Sin Informacion,2005,4597.43896484375,553.14208984375,802.3489990234375,0,0,0
364,15,Sin Informacion,2006,4982.7734375,567.917724609375,887.4057006835938,0,0,0
365,15,Sin Informacion,2007,5499.212890625,544.7646484375,951.0335693359376,0,0,0
366,15,Sin Informacion,2008,5639.99755859375,528.9005737304688,1116.6090087890625,0,0,0
367,15,Sin Informacion,2009,5851.71630859375,553.4028930664062,1115.036865234375,0,0,0
368,15,Sin Informacion,2010,6348.4482421875,582.9454345703125,1285.703125,0,0,0
369,15,Sin Informacion,2011,6996.931640625,483.1318054199219,1352.768310546875,0,0,0
370,15,Sin Informacion,2012,7348.43017578125,342.9137268066406,1545.5167236328125,0,0,0
371,15,Sin Informacion,2013,7707.5517578125,344.0980224609375,1720.9736328125,0,0,0
372,15,Sin Informacion,2014,7970.482421875,371.3687744140625,1949.427001953125,0,0,0
373,15,Sin Informacion,2015,7899.94921875,419.7487182617188,2076.5888671875,0,0,0
374,15,Sin Informacion,2016,8120.908203125,467.7010498046875,2253.134765625,0,0,0
375,15,Sin Informacion,2017,8489.26171875,493.57708740234375,2478.9521484375,0,0,0
376,15,Sin Informacion,2018,8967.5048828125,553.5889892578125,2732.7158203125,0,0,0
377,15,Sin Informacion,2019,9060.6435546875,646.914794921875,2951.973388671875,0,0,0
378,15,Sin Informacion,2020,8983.1455078125,654.9863891601562,3186.53662109375,0,0,0
379,15,Sin Informacion,2021,9585.2890625,714.297119140625,3541.74755859375,0,0,0
380,17,AUS,1985,105.54199981689452,0.0,14.39651107788086,1,1,1
381,17,AUS,1986,110.14199829101562,0.0,14.485798835754396,1,1,1
382,17,AUS,1987,117.13600158691406,0.0,14.083796501159668,1,1,1
383,17,AUS,1988,123.16000366210938,0.0,15.065443992614746,1,1,1
384,17,AUS,1989,131.71200561523438,0.0,15.063669204711914,1,1,1
385,17,AUS,1990,139.40249633789062,0.0,15.518999099731444,1,1,1
386,17,AUS,1991,141.3030548095703,0.0,16.378450393676758,1,1,1
387,17,AUS,1992,144.35789489746094,0.0,16.623600006103516,1,1,1
388,17,AUS,1993,147.8948974609375,0.0,17.07360076904297,1,1,1
389,17,AUS,1994,152.97911071777344,0.0,16.869401931762695,1,1,1
390,17,AUS,1995,158.38584899902344,0.0,16.484649658203125,1,1,1
391,17,AUS,1996,162.8563995361328,0.0,16.947601318359375,1,1,1
392,17,AUS,1997,171.65185546875,0.0,16.98764991760254,1,1,1
393,17,AUS,1998,182.1884002685547,0.0,16.932600021362305,1,1,1
394,17,AUS,1999,189.04090881347656,0.0,17.498598098754883,1,1,1
395,17,AUS,2000,198.9322509765625,0.0,17.5367488861084,1,1,1
396,17,AUS,2001,206.6228485107422,0.0,17.26215171813965,1,1,1
397,17,AUS,2002,204.46844482421875,0.0,17.953649520874023,1,1,1
398,17,AUS,2003,205.27821350097656,0.0,18.66959953308105,1,1,1
399,17,AUS,2004,208.4366912841797,0.0,19.369850158691406,1,1,1
400,17,AUS,2005,209.1892547607422,0.0,20.71980094909668,1,1,1
401,17,AUS,2006,216.0277404785156,0.0,21.13719940185547,1,1,1
402,17,AUS,2007,222.36448669433597,0.0,20.2898006439209,1,1,1
403,17,AUS,2008,224.27105712890625,0.0,19.10890007019043,1,1,1
404,17,AUS,2009,226.3926544189453,0.0,20.15684127807617,1,1,1
405,17,AUS,2010,225.91094970703125,0.0,22.15019798278809,1,1,1
406,17,AUS,2011,223.6665496826172,0.0,30.62249565124512,1,1,1
407,17,AUS,2012,218.78005981445312,0.0,30.270851135253903,1,1,1
408,17,AUS,2013,212.90940856933597,0.0,35.52705001831055,1,1,1
409,17,AUS,2014,214.80499267578125,0.0,32.759361267089844,1,1,1
410,17,AUS,2015,218.0702209472656,0.0,35.79315948486328,1,1,1
411,17,AUS,2016,216.18524169921875,0.0,41.73641586303711,1,1,1
412,17,AUS,2017,219.5292816162109,0.0,39.18975067138672,1,1,1
413,17,AUS,2018,212.9214630126953,0.0,49.49398040771485,1,1,1
414,17,AUS,2019,210.2783966064453,0.0,55.25717926025391,1,1,1
415,17,AUS,2020,200.56561279296875,0.0,64.2809066772461,1,1,1
416,17,AUS,2021,189.7366943359375,0.0,77.32990264892578,1,1,0
417,19,AUT,1985,0.0,0.0,31.71847343444824,1,1,1
418,19,AUT,1986,0.0,0.0,32.191429138183594,1,1,1
419,19,AUT,1987,0.0,0.0,36.29380798339844,1,1,1
420,19,AUT,1988,0.0,0.0,36.35104751586914,1,1,1
421,19,AUT,1989,0.0,0.0,36.18688201904297,1,1,1
422,19,AUT,1990,16.65999984741211,0.0,32.651485443115234,1,1,1
423,19,AUT,1991,17.529998779296875,0.0,32.66923141479492,1,1,1
424,19,AUT,1992,13.789999961853027,0.0,36.17756271362305,1,1,1
425,19,AUT,1993,13.31999969482422,0.0,38.067665100097656,1,1,1
426,19,AUT,1994,15.210000991821287,0.0,36.9190559387207,1,1,1
427,19,AUT,1995,16.270000457763672,0.0,38.92644119262695,1,1,1
428,19,AUT,1996,17.780000686645508,0.0,35.811553955078125,1,1,1
429,19,AUT,1997,17.860000610351562,0.0,37.83866500854492,1,1,1
430,19,AUT,1998,16.889999389648438,0.0,39.05310821533203,1,1,1
431,19,AUT,1999,17.56999969482422,0.0,42.349029541015625,1,1,1
432,19,AUT,2000,16.40999984741211,0.0,43.433929443359375,1,1,1
433,19,AUT,2001,18.81999969482422,0.0,42.30029678344727,1,1,1
434,19,AUT,2002,18.790000915527344,0.0,41.95944213867188,1,1,1
435,19,AUT,2003,22.81999969482422,0.0,35.30791473388672,1,1,1
436,19,AUT,2004,22.309999465942383,0.0,39.76401519775391,1,1,1
437,19,AUT,2005,23.61000061035156,0.0,40.887577056884766,1,1,1
438,19,AUT,2006,21.61999893188477,0.0,40.686031341552734,1,1,1
439,19,AUT,2007,19.739999771118164,0.0,43.19499969482422,1,1,1
440,19,AUT,2008,19.970001220703125,0.0,44.54885482788086,1,1,1
441,19,AUT,2009,19.1200008392334,0.0,47.19401550292969,1,1,1
442,19,AUT,2010,22.920000076293945,0.0,45.01627349853516,1,1,1
443,19,AUT,2011,21.350000381469727,0.0,40.9196891784668,1,1,1
444,19,AUT,2012,17.369998931884766,0.0,51.33847427368164,1,1,1
445,19,AUT,2013,14.09000015258789,0.0,50.50619888305664,1,1,1
446,19,AUT,2014,11.420000076293944,0.0,50.19976425170898,1,1,1
447,19,AUT,2015,14.25999927520752,0.0,47.59693908691406,1,1,1
448,19,AUT,2016,14.170000076293944,0.0,51.09771347045898,1,1,1
449,19,AUT,2017,16.369998931884766,0.0,51.06766891479492,1,1,1
450,19,AUT,2018,14.979999542236328,0.0,50.06681442260742,1,1,1
451,19,AUT,2019,16.469999313354492,0.0,54.64640426635742,1,1,1
452,19,AUT,2020,14.559999465942385,0.0,55.43363571166992,1,1,1
453,19,AUT,2021,14.479999542236328,0.0,56.12081527709961,1,1,1
454,20,AZE,1985,0.0,0.0,0.0,1,1,1
455,20,AZE,1986,0.0,0.0,0.0,1,1,1
456,20,AZE,1987,0.0,0.0,0.0,1,1,1
457,20,AZE,1988,0.0,0.0,0.0,1,1,1
458,20,AZE,1989,0.0,0.0,0.0,1,1,1
459,20,AZE,1990,0.0,0.0,1.6579999923706057,1,1,1
460,20,AZE,1991,0.0,0.0,1.7592999935150146,1,1,1
461,20,AZE,1992,0.0,0.0,1.7473000288009644,1,1,1
462,20,AZE,1993,0.0,0.0,2.4260001182556152,1,1,1
463,20,AZE,1994,0.0,0.0,1.830000042915344,1,1,1
464,20,AZE,1995,0.0,0.0,1.555999994277954,1,1,1
465,20,AZE,1996,0.0,0.0,1.5369999408721924,1,1,1
466,20,AZE,1997,0.0,0.0,1.712000012397766,1,1,1
467,20,AZE,1998,0.0,0.0,1.950999975204468,1,1,1
468,20,AZE,1999,0.0,0.0,1.50600004196167,1,1,1
469,20,AZE,2000,16.139999389648438,0.0,1.534000039100647,1,1,1
470,20,AZE,2001,16.610000610351562,0.0,1.3009999990463257,1,1,1
471,20,AZE,2002,16.469999313354492,0.0,2.0199999809265137,1,1,1
472,20,AZE,2003,17.690000534057617,0.0,2.470000028610229,1,1,1
473,20,AZE,2004,17.760000228881836,0.0,2.755000114440918,1,1,1
474,20,AZE,2005,17.1200008392334,0.0,3.009399890899658,1,1,1
475,20,AZE,2006,19.81999969482422,0.0,2.5179998874664307,1,1,1
476,20,AZE,2007,18.309999465942383,0.0,2.364000082015991,1,1,1
477,20,AZE,2008,18.25,0.0,2.2320001125335693,1,1,1
478,20,AZE,2009,15.5600004196167,0.0,2.310499906539917,1,1,1
479,20,AZE,2010,14.34000015258789,0.0,3.446799993515014,1,1,1
480,20,AZE,2011,16.559999465942383,0.0,2.675800085067749,1,1,1
481,20,AZE,2012,19.899999618530277,0.0,1.8209999799728396,1,1,1
482,20,AZE,2013,20.559999465942383,0.0,1.5577000379562378,1,1,1
483,20,AZE,2014,22.020000457763672,0.0,1.3919000625610352,1,1,1
484,20,AZE,2015,21.65999984741211,0.0,1.7376000881195068,1,1,1
485,20,AZE,2016,21.56999969482422,0.0,2.104650020599365,1,1,1
486,20,AZE,2017,21.170000076293945,0.0,1.8908499479293823,1,1,1
487,20,AZE,2018,21.940000534057617,0.0,1.971060037612915,1,1,1
488,20,AZE,2019,22.90999984741211,0.0,1.812349915504456,1,1,1
489,20,AZE,2020,23.149999618530277,0.0,1.3128999471664429,1,1,1
490,20,AZE,2021,23.850000381469727,0.0,1.5205000638961792,1,1,1
491,21,BHS,2000,1.5700000524520874,0.0,0.0,1,1,1
492,21,BHS,2001,1.6299999952316284,0.0,0.0,1,1,1
493,21,BHS,2002,1.7200000286102295,0.0,0.0,1,1,1
494,21,BHS,2003,1.809999942779541,0.0,0.0,1,1,1
495,21,BHS,2004,1.7899999618530271,0.0,0.0,1,1,1
496,21,BHS,2005,1.8899999856948853,0.0,0.0,1,1,1
497,21,BHS,2006,1.9299999475479128,0.0,0.0,1,1,1
498,21,BHS,2007,2.049999952316284,0.0,0.0,1,1,1
499,21,BHS,2008,2.049999952316284,0.0,0.0,1,1,1
500,21,BHS,2009,1.950000047683716,0.0,0.0,1,1,1
501,21,BHS,2010,1.8899999856948853,0.0,0.0,1,1,1
502,21,BHS,2011,1.9299999475479128,0.0,0.0,1,1,1
503,21,BHS,2012,1.7899999618530271,0.0,0.0,1,1,1
504,21,BHS,2013,1.7699999809265137,0.0,0.0,1,1,1
505,21,BHS,2014,1.809999942779541,0.0,0.0,1,1,1
506,21,BHS,2015,1.8799999952316284,0.0,0.0,1,1,1
507,21,BHS,2016,1.850000023841858,0.0,0.0,1,1,1
508,21,BHS,2017,1.870000004768372,0.0,0.0,1,1,1
509,21,BHS,2018,2.140000104904175,0.0,0.0,1,1,1
510,21,BHS,2019,2.0999999046325684,0.0,0.0,1,1,1
511,21,BHS,2020,1.9900000095367432,0.0,0.0,1,1,1
512,22,BHR,2000,13.020000457763672,0.0,0.0,1,1,1
513,22,BHR,2001,13.739999771118164,0.0,0.0,1,1,1
514,22,BHR,2002,14.329999923706056,0.0,0.0,1,1,1
515,22,BHR,2003,14.75,0.0,0.0,1,1,1
516,22,BHR,2004,15.18000030517578,0.0,0.0,1,1,1
517,22,BHR,2005,18.200000762939453,0.0,0.0,1,1,1
518,22,BHR,2006,19.780000686645508,0.0,0.0,1,1,1
519,22,BHR,2007,20.420000076293945,0.0,0.0,1,1,1
520,22,BHR,2008,21.450000762939453,0.0,0.0,1,1,1
521,22,BHR,2009,21.209999084472656,0.0,0.0,1,1,1
522,22,BHR,2010,22.38999938964844,0.0,0.0,1,1,1
523,22,BHR,2011,22.8799991607666,0.0,0.0,1,1,1
524,22,BHR,2012,23.290000915527344,0.0,0.0,1,1,1
525,22,BHR,2013,24.36000061035156,0.0,0.0,1,1,1
526,22,BHR,2014,25.6200008392334,0.0,0.0099999997764825,1,1,1
527,22,BHR,2015,26.780000686645508,0.0,0.0099999997764825,1,1,1
528,22,BHR,2016,26.799999237060547,0.0,0.0099999997764825,1,1,1
529,22,BHR,2017,27.46999931335449,0.0,0.0099999997764825,1,1,1
530,22,BHR,2018,27.770000457763672,0.0,0.0099999997764825,1,1,1
531,22,BHR,2019,31.43000030517578,0.0,0.0099999997764825,1,1,1
532,22,BHR,2020,29.850000381469727,0.0,0.0099999997764825,1,1,1
533,23,BGD,1985,0.0,0.0,0.7390000224113464,1,1,1
534,23,BGD,1986,0.0,0.0,0.449999988079071,1,1,1
535,23,BGD,1987,0.0,0.0,0.5170000195503235,1,1,1
536,23,BGD,1988,0.0,0.0,0.675000011920929,1,1,1
537,23,BGD,1989,0.0,0.0,0.9200000166893004,1,1,1
538,23,BGD,1990,0.0,0.0,0.8840000033378601,1,1,1
539,23,BGD,1991,0.0,0.0,0.8379999995231628,1,1,1
540,23,BGD,1992,0.0,0.0,0.7960000038146973,1,1,1
541,23,BGD,1993,0.0,0.0,0.6079999804496765,1,1,1
542,23,BGD,1994,0.0,0.0,0.847000002861023,1,1,1
543,23,BGD,1995,0.0,0.0,0.3720000088214874,1,1,1
544,23,BGD,1996,0.0,0.0,0.7390000224113464,1,1,1
545,23,BGD,1997,0.0,0.0,0.718999981880188,1,1,1
546,23,BGD,1998,0.0,0.0,0.8650000095367432,1,1,1
547,23,BGD,1999,0.0,0.0,0.8330000042915344,1,1,1
548,23,BGD,2000,13.93000030517578,0.0,0.7490000128746033,1,1,1
549,23,BGD,2001,15.40999984741211,0.0,0.9929999709129332,1,1,1
550,23,BGD,2002,16.549999237060547,0.0,0.7491000294685364,1,1,1
551,23,BGD,2003,17.469999313354492,0.0,0.7498999834060669,1,1,1
552,23,BGD,2004,22.049999237060547,0.0,0.7509000301361084,1,1,1
553,23,BGD,2005,24.149999618530277,0.0,0.7524000406265259,1,1,1
554,23,BGD,2006,27.86000061035156,0.0,0.7560000419616699,1,1,1
555,23,BGD,2007,28.450000762939453,0.0,0.759600043296814,1,1,1
556,23,BGD,2008,31.36000061035156,0.0,0.9681000113487244,1,1,1
557,23,BGD,2009,34.599998474121094,0.0,0.448199987411499,1,1,1
558,23,BGD,2010,37.650001525878906,0.0,0.7803999781608582,1,1,1
559,23,BGD,2011,40.66999816894531,0.0,0.9384999871253968,1,1,1
560,23,BGD,2012,44.900001525878906,0.0,0.8770000338554382,1,1,1
561,23,BGD,2013,48.93000030517578,0.0,0.8680157661437988,1,1,1
562,23,BGD,2014,51.77000045776367,0.0,0.7444964647293091,1,1,1
563,23,BGD,2015,54.7599983215332,0.0,1.10429847240448,1,1,1
564,23,BGD,2016,63.56999969482422,0.0,1.1125645637512207,1,1,1
565,23,BGD,2017,67.58999633789062,0.0,1.290822148323059,1,1,1
566,23,BGD,2018,72.56999969482422,0.0,1.1484121084213257,1,1,1
567,23,BGD,2019,78.37000274658203,0.0,1.158567190170288,1,1,1
568,23,BGD,2020,74.41999816894531,0.0,1.098883867263794,1,1,1
569,23,BGD,2021,75.4000015258789,0.0,1.1406584978103638,1,1,1
570,24,BRB,2000,0.7599999904632568,0.0,0.0,1,1,1
571,24,BRB,2001,0.800000011920929,0.0,0.0,1,1,1
572,24,BRB,2002,0.8299999833106995,0.0,0.0,1,1,1
573,24,BRB,2003,0.8700000047683716,0.0,0.0,1,1,1
574,24,BRB,2004,0.8999999761581421,0.0,0.0,1,1,1
575,24,BRB,2005,0.949999988079071,0.0,0.0,1,1,1
576,24,BRB,2006,0.9800000190734864,0.0,0.0,1,1,1
577,24,BRB,2007,1.0,0.0,0.0,1,1,1
578,24,BRB,2008,1.0099999904632568,0.0,0.0,1,1,1
579,24,BRB,2009,1.0199999809265137,0.0,0.0,1,1,1
580,24,BRB,2010,0.9700000286102296,0.0,0.0,1,1,1
581,24,BRB,2011,0.9900000095367432,0.0,0.0,1,1,1
582,24,BRB,2012,1.059999942779541,0.0,0.0,1,1,1
583,24,BRB,2013,0.949999988079071,0.0,0.0,1,1,1
584,24,BRB,2014,0.959999978542328,0.0,0.0099999997764825,1,1,1
585,24,BRB,2015,0.9700000286102296,0.0,0.0099999997764825,1,1,1
586,24,BRB,2016,0.9800000190734864,0.0,0.0299999993294477,1,1,1
587,24,BRB,2017,0.9800000190734864,0.0,0.0299999993294477,1,1,1
588,24,BRB,2018,0.9700000286102296,0.0,0.0399999991059303,1,1,1
589,24,BRB,2019,0.9800000190734864,0.0,0.0399999991059303,1,1,1
590,24,BRB,2020,0.9300000071525574,0.0,0.0399999991059303,1,1,1
591,25,BLR,1985,0.0,0.0,0.0,1,1,1
592,25,BLR,1986,0.0,0.0,0.0,1,1,1
593,25,BLR,1987,0.0,0.0,0.0,1,1,1
594,25,BLR,1988,0.0,0.0,0.0,1,1,1
595,25,BLR,1989,0.0,0.0,0.0,1,1,1
596,25,BLR,1990,0.0,0.0,0.0199999995529651,1,1,1
597,25,BLR,1991,0.0,0.0,0.0179999992251396,1,1,1
598,25,BLR,1992,0.0,0.0,0.0170000009238719,1,1,1
599,25,BLR,1993,0.0,0.0,0.0189999993890523,1,1,1
600,25,BLR,1994,0.0,0.0,0.0189999993890523,1,1,1
601,25,BLR,1995,0.0,0.0,0.0199999995529651,1,1,1
602,25,BLR,1996,0.0,0.0,0.0160000007599592,1,1,1
603,25,BLR,1997,0.0,0.0,0.0209999997168779,1,1,1
604,25,BLR,1998,0.0,0.0,0.0280000008642673,1,1,1
605,25,BLR,1999,0.0,0.0,0.0189999993890523,1,1,1
606,25,BLR,2000,24.51000022888184,0.0,0.0270000007003545,1,1,1
607,25,BLR,2001,23.530000686645508,0.0,0.0299999993294477,1,1,1
608,25,BLR,2002,24.84000015258789,0.0,0.0289999991655349,1,1,1
609,25,BLR,2003,25.0,0.0,0.0280000008642673,1,1,1
610,25,BLR,2004,29.309999465942383,0.0,0.0340101011097431,1,1,1
611,25,BLR,2005,29.06999969482422,0.0,0.0369999967515468,1,1,1
612,25,BLR,2006,29.790000915527344,0.0,0.0379999987781047,1,1,1
613,25,BLR,2007,29.809999465942383,0.0,0.0499999970197677,1,1,1
614,25,BLR,2008,32.79999923706055,0.0,0.0729999989271164,1,1,1
615,25,BLR,2009,28.3799991607666,0.0,0.1059999987483024,1,1,1
616,25,BLR,2010,32.70000076293945,0.0,0.1299999952316284,1,1,1
617,25,BLR,2011,30.149999618530277,0.0,0.1410000026226043,1,1,1
618,25,BLR,2012,28.809999465942383,0.0,0.1729999929666519,1,1,1
619,25,BLR,2013,29.350000381469727,0.0,0.2284000068902969,1,1,1
620,25,BLR,2014,32.400001525878906,0.0,0.210999995470047,1,1,1
621,25,BLR,2015,31.780000686645508,0.0,0.2530000209808349,1,1,1
622,25,BLR,2016,31.18000030517578,0.0,0.3350000083446502,1,1,1
623,25,BLR,2017,31.75,0.0,0.6980000138282776,1,1,1
624,25,BLR,2018,35.88999938964844,0.0,0.6499999761581421,1,1,1
625,25,BLR,2019,36.77999877929688,0.0,0.8060000538825989,1,1,1
626,25,BLR,2020,34.45000076293945,0.3379999995231628,1.0230000019073486,1,1,1
627,25,BLR,2021,36.970001220703125,5.78000020980835,1.079793930053711,1,1,1
628,26,BEL,1985,0.0,34.60100173950195,0.3400000035762787,1,0,1
629,26,BEL,1986,0.0,39.39400100708008,0.4620000123977661,1,0,1
630,26,BEL,1987,0.0,41.96699905395508,0.5770000219345093,1,0,1
631,26,BEL,1988,0.0,43.10200119018555,0.546999990940094,1,0,1
632,26,BEL,1989,0.0,41.21699905395508,0.503000020980835,1,0,1
633,26,BEL,1990,27.01000022888184,42.72200012207031,0.5550000071525574,1,0,1
634,26,BEL,1991,27.790000915527344,42.86100006103516,0.5360000133514404,1,0,1
635,26,BEL,1992,27.34000015258789,43.45600128173828,0.6169999837875366,1,0,1
636,26,BEL,1993,27.63999938964844,41.92699813842773,0.5069999694824219,1,0,1
637,26,BEL,1994,30.11000061035156,40.624000549316406,0.6000000238418579,1,0,1
638,26,BEL,1995,31.4900016784668,41.35599899291992,0.6679999828338623,1,0,1
639,26,BEL,1996,31.2400016784668,43.33599853515625,0.5609999895095825,1,0,1
640,26,BEL,1997,29.86999893188477,47.40800094604492,0.5879999995231628,1,0,1
641,26,BEL,1998,35.15999984741211,46.165000915527344,0.7590000033378601,1,0,1
642,26,BEL,1999,33.5,49.016998291015625,0.8500000238418579,1,0,1
643,26,BEL,2000,33.58000183105469,48.15700149536133,1.0440000295639038,1,0,1
644,26,BEL,2001,31.200000762939453,46.3489990234375,1.0750000476837158,1,0,1
645,26,BEL,2002,32.439998626708984,47.36000061035156,1.1380000114440918,1,0,1
646,26,BEL,2003,34.9900016784668,47.37900161743164,1.191999912261963,1,0,1
647,26,BEL,2004,35.54999923706055,47.3120002746582,1.496999979019165,1,0,1
648,26,BEL,2005,35.7400016784668,47.595001220703125,2.1059999465942383,1,0,1
649,26,BEL,2006,34.48999786376953,46.64500045776367,2.95199990272522,1,0,1
650,26,BEL,2007,35.56999969482422,48.22700119018555,3.486000061035156,1,0,1
651,26,BEL,2008,33.36000061035156,45.56800079345703,4.418000221252441,1,0,1
652,26,BEL,2009,37.05999755859375,47.22200012207031,5.439000129699707,1,0,1
653,26,BEL,2010,39.709999084472656,47.94400024414063,6.4944281578063965,1,0,1
654,26,BEL,2011,32.5,48.23400115966797,8.376934051513672,1,0,1
655,26,BEL,2012,30.61999893188477,40.29499816894531,10.458093643188477,1,0,1
656,26,BEL,2013,27.36999893188477,42.64400100708008,11.731399536132812,1,0,1
657,26,BEL,2014,25.07999992370605,33.702999114990234,12.222000122070312,1,0,1
658,26,BEL,2015,27.63999938964844,26.10300064086914,14.460399627685549,1,0,1
659,26,BEL,2016,26.290000915527344,43.52299880981445,14.258001327514648,1,0,1
660,26,BEL,2017,27.0,42.22679901123047,15.807600021362305,1,0,1
661,26,BEL,2018,27.84000015258789,28.597000122070312,17.185501098632812,1,0,1
662,26,BEL,2019,29.380001068115234,43.52360153198242,19.4773006439209,1,0,1
663,26,BEL,2020,29.40999984741211,34.43470001220703,23.41080093383789,1,0,1
664,26,BEL,2021,24.849998474121094,50.57802200317383,22.777687072753903,1,0,1
665,27,BLZ,2000,0.0700000002980232,0.0,0.1000000014901161,1,1,1
666,27,BLZ,2001,0.050000000745058,0.0,0.1000000014901161,1,1,1
667,27,BLZ,2002,0.050000000745058,0.0,0.1000000014901161,1,1,1
668,27,BLZ,2003,0.1000000014901161,0.0,0.0700000002980232,1,1,1
669,27,BLZ,2004,0.0900000035762786,0.0,0.0700000002980232,1,1,1
670,27,BLZ,2005,0.0900000035762786,0.0,0.0799999982118606,1,1,1
671,27,BLZ,2006,0.0399999991059303,0.0,0.1899999976158142,1,1,1
672,27,BLZ,2007,0.050000000745058,0.0,0.1899999976158142,1,1,1
673,27,BLZ,2008,0.0199999995529651,0.0,0.2000000029802322,1,1,1
674,27,BLZ,2009,0.050000000745058,0.0,0.209999993443489,1,1,1
675,27,BLZ,2010,0.1700000017881393,0.0,0.3199999928474426,1,1,1
676,27,BLZ,2011,0.1299999952316284,0.0,0.3000000119209289,1,1,1
677,27,BLZ,2012,0.1899999976158142,0.0,0.2800000011920929,1,1,1
678,27,BLZ,2013,0.1400000005960464,0.0,0.3100000023841858,1,1,1
679,27,BLZ,2014,0.1800000071525573,0.0,0.3300000131130218,1,1,1
680,27,BLZ,2015,0.2199999988079071,0.0,0.3199999928474426,1,1,1
681,27,BLZ,2016,0.1700000017881393,0.0,0.3600000143051147,1,1,1
682,27,BLZ,2017,0.2800000011920929,0.0,0.4699999988079071,1,1,1
683,27,BLZ,2018,0.3100000023841858,0.0,0.4699999988079071,1,1,1
684,27,BLZ,2019,0.3700000047683716,0.0,0.4699999988079071,1,1,1
