Id_modern-renewable-energy-consumption,Id_Entity,Code,Year,WindGeneration-TWh,SolarGeneration-TWh,GeoBiomassOther-TWh,HydroGeneration-TWh
2213,121,IDN,1989,0.0,0.0,0.0,6.279967308044434
2214,121,IDN,1990,0.0,0.0,1.1274199485778809,6.492440223693848
2215,121,IDN,1991,0.0,0.0,1.051460027694702,7.409170150756836
2216,121,IDN,1992,0.0,0.0,1.0857399702072144,9.645480155944824
2217,121,IDN,1993,0.0,0.0,1.0919699668884275,8.891079902648926
2218,121,IDN,1994,0.0,0.0,1.603909969329834,7.982940196990967
2219,121,IDN,1995,0.0,0.0,2.21252989768982,8.293140411376953
2220,121,IDN,1996,0.0,0.0,2.342869997024536,8.824370384216309
2221,121,IDN,1997,0.0,0.0,2.728379964828491,5.865620136260986
2222,121,IDN,1998,0.0,0.0,3.2864999771118164,10.363499641418455
2223,121,IDN,1999,0.0,0.0,3.940730094909668,10.379779815673828
2224,121,IDN,2000,0.0,0.0,4.872399806976318,10.015999794006348
2225,121,IDN,2001,0.0,0.0,6.034599781036377,11.654999732971191
2226,121,IDN,2002,0.0,0.0,6.243299961090088,9.93299961090088
2227,121,IDN,2003,0.0,0.0,6.3018999099731445,9.098999977111816
2228,121,IDN,2004,0.0,0.0,6.665599822998047,9.673999786376951
2229,121,IDN,2005,0.0,0.0,6.614999771118164,10.725000381469728
2230,121,IDN,2006,0.0,0.0,6.673999786376953,9.623000144958496
2231,121,IDN,2007,1.99999994947e-05,0.0,7.039000034332275,11.28600025177002
2232,121,IDN,2008,0.0002699999895412,9.99999974737e-05,8.336594581604004,11.528249740600586
2233,121,IDN,2009,0.0036700000055134,9.99999974737e-05,9.326544761657717,11.38385009765625
2234,121,IDN,2010,0.0036400000099092,0.0005200000014156,9.404290199279783,17.456220626831055
2235,121,IDN,2011,0.0046899998560547,0.0007699999841861,9.572890281677246,12.418899536132812
2236,121,IDN,2012,0.0046100001782178,0.0030100001022219,9.680669784545898,12.799110412597656
2237,121,IDN,2013,9.99999974737e-05,0.0054999999701976,9.577520370483398,16.922779083251953
2238,121,IDN,2014,0.0,0.0068100001662969,10.261699676513672,15.161290168762209
2239,121,IDN,2015,0.0037000000011175,0.0052800001576542,10.51817512512207,13.740530014038086
2240,121,IDN,2016,0.0056900000199675,0.0210900008678436,11.243009567260742,18.676889419555664
2241,121,IDN,2017,0.0,0.0290500000119209,13.352330207824709,18.63238906860352
2242,121,IDN,2018,0.189980000257492,0.09026999771595,26.448280334472656,21.63637924194336
2243,121,IDN,2019,0.4839999973773956,0.1182800009846687,26.2814998626709,21.160999298095703
2244,121,IDN,2020,0.4749999940395355,0.1709699928760528,27.930500030517575,24.325000762939453
2245,121,IDN,2021,0.4370000064373016,0.1926199942827224,30.874500274658203,24.69700050354004
2246,122,IRN,1965,0.0,0.0,0.0,1.7191466093063354
2247,122,IRN,1966,0.0,0.0,0.0,1.8473092317581177
2248,122,IRN,1967,0.0,0.0,0.0,1.9887299537658687
2249,122,IRN,1968,0.0,0.0,0.0,2.1389896869659424
2250,122,IRN,1969,0.0,0.0,0.0,2.3025074005126958
2251,122,IRN,1970,0.0,0.0,0.0,2.479283332824707
2252,122,IRN,1971,0.0,0.0,0.0,2.664898157119751
2253,122,IRN,1972,0.0,0.0,0.0,3.500164747238159
2254,122,IRN,1973,0.0,0.0,0.0,2.9654173851013184
2255,122,IRN,1974,0.0,0.0,0.0,3.2659366130828857
2256,122,IRN,1975,0.0,0.0,0.0,3.4294543266296387
2257,122,IRN,1976,0.0,0.0,0.0,3.836039304733277
2258,122,IRN,1977,0.0,0.0,0.0,3.96420168876648
2259,122,IRN,1978,0.0,0.0,0.0,6.209257125854492
2260,122,IRN,1979,0.0,0.0,0.0,5.382829189300537
2261,122,IRN,1980,0.0,0.0,0.0,5.58170223236084
2262,122,IRN,1981,0.0,0.0,0.0,6.094352722167969
2263,122,IRN,1982,0.0,0.0,0.0,6.394871711730957
2264,122,IRN,1983,0.0,0.0,0.0,6.257870197296143
2265,122,IRN,1984,0.0,0.0,0.0,5.851285457611084
2266,122,IRN,1985,0.0,0.0,0.0,5.89900016784668
2267,122,IRN,1986,0.0,0.0,0.0,7.050000190734863
2268,122,IRN,1987,0.0,0.0,0.0,7.815999984741211
2269,122,IRN,1988,0.0,0.0,0.0,8.246000289916992
2270,122,IRN,1989,0.0,0.0,0.0,6.73199987411499
2271,122,IRN,1990,0.0,0.0,0.0,7.38100004196167
2272,122,IRN,1991,0.0,0.0,0.0,5.60699987411499
2273,122,IRN,1992,0.0,0.0,0.0,9.20400047302246
2274,122,IRN,1993,0.0,0.0,0.0,10.532999992370604
2275,122,IRN,1994,0.0,0.0,0.0,6.895999908447266
2276,122,IRN,1995,0.0,0.0,0.0,8.322999954223633
2277,122,IRN,1996,0.0,0.0,0.0,8.814000129699707
2278,122,IRN,1997,0.0,0.0,0.0,5.940999984741211
2279,122,IRN,1998,0.0,0.0,0.0,7.48799991607666
2280,122,IRN,1999,0.0350000001490116,0.0,0.0,5.14300012588501
2281,122,IRN,2000,0.0364999994635582,0.0,0.0,3.7809998989105225
2282,122,IRN,2001,0.0337000004947185,0.0,0.0,4.122000217437744
2283,122,IRN,2002,0.0303000006824731,0.0,0.0,8.01200008392334
2284,122,IRN,2003,0.0275999996811151,0.0,0.0,9.588000297546388
2285,122,IRN,2004,0.0463000014424324,0.0,0.0,11.93299961090088
2286,122,IRN,2005,0.0709000006318092,0.0,0.0,14.447999954223633
2287,122,IRN,2006,0.1253000050783157,9.99999974737e-05,0.0,18.50900077819824
2288,122,IRN,2007,0.1409000009298324,9.99999974737e-05,0.0,17.958999633789062
2289,122,IRN,2008,0.1958000063896179,0.0001999999949475,0.0,7.438000202178955
2290,122,IRN,2009,0.2261999994516372,0.0003000000142492,0.001700000022538,6.7230000495910645
2291,122,IRN,2010,0.1689999997615814,0.0006999999750405,0.0102000003680586,10.251999855041504
2292,122,IRN,2011,0.2119999974966049,0.0006999999750405,0.0219999998807907,10.684000015258787
2293,122,IRN,2012,0.2829999923706054,0.0006999999750405,0.0226000007241964,12.501999855041504
2294,122,IRN,2013,0.2189999967813491,0.0006999999750405,0.0193000007420778,14.62399959564209
2295,122,IRN,2014,0.2000000029802322,0.0006999999750405,0.0465999990701675,14.503999710083008
2296,122,IRN,2015,0.1410000026226043,0.0015000000130385,0.0163000002503395,13.251999855041504
2297,122,IRN,2016,0.1560000032186508,0.0049999998882412,0.0218000002205371,15.42199993133545
2298,122,IRN,2017,0.3179999887943268,0.0858049988746643,0.024439999833703,17.23200035095215
2299,122,IRN,2018,0.75,0.2218160033226013,0.024439999833703,9.838000297546388
2300,122,IRN,2019,0.722000002861023,0.5104730129241943,0.0106859998777508,33.8650016784668
2301,122,IRN,2020,1.1260000467300415,0.6360219717025757,0.0107152769342064,23.20499992370605
2302,122,IRN,2021,1.130650758743286,0.6727898120880127,0.0106859998777508,14.8822660446167
2303,123,IRQ,1965,0.0,0.0,0.0,0.0707103982567787
2304,123,IRQ,1966,0.0,0.0,0.0,0.0928073972463607
2305,123,IRQ,1967,0.0,0.0,0.0,0.1060656011104583
2306,123,IRQ,1968,0.0,0.0,0.0,0.1281625926494598
2307,123,IRQ,1969,0.0,0.0,0.0,0.1414207965135574
2308,123,IRQ,1970,0.0,0.0,0.0,0.1723566055297851
2309,123,IRQ,1971,0.0,0.0,0.0,0.2000000029802322
2310,123,IRQ,1972,0.0,0.0,0.0,0.2000000029802322
2311,123,IRQ,1973,0.0,0.0,0.0,0.2899999916553497
2312,123,IRQ,1974,0.0,0.0,0.0,0.4000000059604645
2313,123,IRQ,1975,0.0,0.0,0.0,0.460999995470047
2314,123,IRQ,1976,0.0,0.0,0.0,0.4589999914169311
2315,123,IRQ,1977,0.0,0.0,0.0,0.5659999847412109
2316,123,IRQ,1978,0.0,0.0,0.0,0.7080000042915344
2317,123,IRQ,1979,0.0,0.0,0.0,1.031999945640564
2318,123,IRQ,1980,0.0,0.0,0.0,0.6899999976158142
2319,123,IRQ,1981,0.0,0.0,0.0,0.6100000143051147
2320,123,IRQ,1982,0.0,0.0,0.0,0.6000000238418579
2321,123,IRQ,1983,0.0,0.0,0.0,0.6000000238418579
2322,123,IRQ,1984,0.0,0.0,0.0,0.6100000143051147
2323,123,IRQ,1985,0.0,0.0,0.0,0.6100000143051147
2324,123,IRQ,1986,0.0,0.0,0.0,0.6000000238418579
2325,123,IRQ,1987,0.0,0.0,0.0,2.5999999046325684
2326,123,IRQ,1988,0.0,0.0,0.0,2.5999999046325684
2327,123,IRQ,1989,0.0,0.0,0.0,2.5999999046325684
2328,123,IRQ,1990,0.0,0.0,0.0,4.650263786315918
2329,123,IRQ,1991,0.0,0.0,0.0,2.14518404006958
2330,123,IRQ,1992,0.0,0.0,0.0,5.219066143035889
2331,123,IRQ,1993,0.0,0.0,0.0,6.161732196807861
2332,123,IRQ,1994,0.0,0.0,0.0,6.247760772705078
2333,123,IRQ,1995,0.0,0.0,0.0,7.119707107543945
2334,123,IRQ,1996,0.0,0.0,0.0,6.489375114440918
2335,123,IRQ,1997,0.0,0.0,0.0,6.608055114746094
2336,123,IRQ,1998,0.0,0.0,0.0,6.197559833526611
2337,123,IRQ,1999,0.0,0.0,0.0,3.5590500831604004
2338,123,IRQ,2000,0.0,0.0,0.0,3.1965770721435547
2339,123,IRQ,2001,0.0,0.0,0.0,3.701005935668945
2340,123,IRQ,2002,0.0,0.0,0.0,4.56003999710083
2341,123,IRQ,2003,0.0,0.0,0.0,4.755899906158447
2342,123,IRQ,2004,0.0,0.0,0.0,5.749923229217529
2343,123,IRQ,2005,0.0,0.0,0.0,4.8938188552856445
2344,123,IRQ,2006,0.0,0.0,0.0,4.99075984954834
2345,123,IRQ,2007,0.0,0.0,0.0,4.566309928894043
2346,123,IRQ,2008,0.0,0.0,0.0,2.9320359230041504
2347,123,IRQ,2009,0.0,0.0,0.0,2.830209970474243
2348,123,IRQ,2010,0.0,0.0,0.0,3.615072011947632
2349,123,IRQ,2011,0.0,0.0,0.0,3.3995089530944824
2350,123,IRQ,2012,0.0,0.0,0.0,4.396909236907959
2351,123,IRQ,2013,0.0,0.0463000014424324,0.0,4.608720779418945
2352,123,IRQ,2014,0.0,0.0573000013828277,0.0,2.835201978683472
2353,123,IRQ,2015,0.0,0.0573050007224082,0.0,2.5461370944976807
2354,123,IRQ,2016,0.0,0.0573050007224082,0.0,3.371233940124512
2355,123,IRQ,2017,0.0,0.0573050007224082,0.0,2.1760830879211426
2356,123,IRQ,2018,0.0,0.3765450119972229,0.0,1.817702054977417
2357,123,IRQ,2019,0.0,0.3765450119972229,0.0,4.963263988494873
2358,123,IRQ,2020,0.0,0.377576619386673,0.0,3.082070827484131
2359,123,IRQ,2021,0.0,0.3765450119972229,0.0,3.009779930114746
2360,124,IRL,1965,0.0,0.0,0.0,0.9420300126075744
