Id_per-capita-energy-use,Id_Entity,Code,Year,PrimaryEnergyConsumptionPerCapita(kWh/Person),Outlier_PrimaryEnergyConsumptionPerCapita(kWh/Person)
3059,86,FLK,2016,71153.734375,1
3060,86,FLK,2017,65111.63671875,1
3061,86,FLK,2018,64061.75,1
3062,86,FLK,2019,61361.54296875,1
3063,87,FJI,1980,6971.26123046875,1
3064,87,FJI,1981,6946.13525390625,1
3065,87,FJI,1982,6716.5703125,1
3066,87,FJI,1983,5579.33544921875,1
3067,87,FJI,1984,6100.1962890625,1
3068,87,FJI,1985,6057.064453125,1
3069,87,FJI,1986,7166.40185546875,1
3070,87,FJI,1987,6120.134765625,1
3071,87,FJI,1988,6062.693359375,1
3072,87,FJI,1989,6892.93115234375,1
3073,87,FJI,1990,7450.46533203125,1
3074,87,FJI,1991,6451.12158203125,1
3075,87,FJI,1992,6586.90185546875,1
3076,87,FJI,1993,6831.875,1
3077,87,FJI,1994,6925.11279296875,1
3078,87,FJI,1995,7354.69970703125,1
3079,87,FJI,1996,7447.07373046875,1
3080,87,FJI,1997,7345.87841796875,1
3081,87,FJI,1998,7064.93994140625,1
3082,87,FJI,1999,7614.3271484375,1
3083,87,FJI,2000,9555.794921875,1
3084,87,FJI,2001,9897.3408203125,1
3085,87,FJI,2002,8368.8232421875,1
3086,87,FJI,2003,9168.48046875,1
3087,87,FJI,2004,12116.6533203125,1
3088,87,FJI,2005,10324.3232421875,1
3089,87,FJI,2006,11227.1103515625,1
3090,87,FJI,2007,10718.2392578125,1
3091,87,FJI,2008,8370.2451171875,1
3092,87,FJI,2009,7184.0791015625,1
3093,87,FJI,2010,9651.1298828125,1
3094,87,FJI,2011,7453.56982421875,1
3095,87,FJI,2012,7503.21044921875,1
3096,87,FJI,2013,7917.75048828125,1
3097,87,FJI,2014,8333.5986328125,1
3098,87,FJI,2015,8679.5146484375,1
3099,87,FJI,2016,8536.49609375,1
3100,87,FJI,2017,9191.22265625,1
3101,87,FJI,2018,9618.056640625,1
3102,87,FJI,2019,9642.4267578125,1
3103,88,FIN,1965,25260.146484375,1
3104,88,FIN,1966,28675.365234375,1
3105,88,FIN,1967,30129.09765625,1
3106,88,FIN,1968,32657.8515625,1
3107,88,FIN,1969,35844.2265625,1
3108,88,FIN,1970,39395.95703125,1
3109,88,FIN,1971,40303.828125,1
3110,88,FIN,1972,42292.69140625,1
3111,88,FIN,1973,46365.28125,1
3112,88,FIN,1974,44253.875,1
3113,88,FIN,1975,44768.54296875,1
3114,88,FIN,1976,47321.38671875,1
3115,88,FIN,1977,49914.81640625,1
3116,88,FIN,1978,51683.0546875,1
3117,88,FIN,1979,55717.31640625,1
3118,88,FIN,1980,55273.4140625,1
3119,88,FIN,1981,55559.47265625,1
3120,88,FIN,1982,54578.6875,1
3121,88,FIN,1983,53755.09765625,1
3122,88,FIN,1984,55713.8046875,1
3123,88,FIN,1985,58181.296875,1
3124,88,FIN,1986,58622.01953125,1
3125,88,FIN,1987,61519.85546875,1
3126,88,FIN,1988,60935.84375,1
3127,88,FIN,1989,61001.8984375,1
3128,88,FIN,1990,64623.62890625,1
3129,88,FIN,1991,65823.875,1
3130,88,FIN,1992,65273.51953125,1
3131,88,FIN,1993,65482.37109375,1
3132,88,FIN,1994,68402.546875,1
3133,88,FIN,1995,64919.4296875,1
3134,88,FIN,1996,67723.4609375,1
3135,88,FIN,1997,68328.8125,1
3136,88,FIN,1998,70585.171875,1
3137,88,FIN,1999,69076.609375,1
3138,88,FIN,2000,69279.8203125,1
3139,88,FIN,2001,70606.8984375,1
3140,88,FIN,2002,70795.8359375,1
3141,88,FIN,2003,75609.3671875,1
3142,88,FIN,2004,75075.3125,1
3143,88,FIN,2005,67984.71875,1
3144,88,FIN,2006,72729.671875,1
3145,88,FIN,2007,72236.5859375,1
3146,88,FIN,2008,69376.1875,1
3147,88,FIN,2009,64030.0546875,1
3148,88,FIN,2010,69293.1484375,1
3149,88,FIN,2011,64984.72265625,1
3150,88,FIN,2012,62920.7890625,1
3151,88,FIN,2013,62908.94140625,1
3152,88,FIN,2014,60472.9296875,1
3153,88,FIN,2015,60069.140625,1
3154,88,FIN,2016,60837.54296875,1
3155,88,FIN,2017,59479.6953125,1
3156,88,FIN,2018,60524.87890625,1
3157,88,FIN,2019,59174.6484375,1
3158,88,FIN,2020,56608.80078125,1
3159,88,FIN,2021,58010.87109375,1
3160,89,FRA,1965,26866.583984375,1
3161,89,FRA,1966,27244.51953125,1
3162,89,FRA,1967,28744.087890625,1
3163,89,FRA,1968,30116.349609375,1
3164,89,FRA,1969,32950.5,1
3165,89,FRA,1970,35521.625,1
3166,89,FRA,1971,36643.82421875,1
3167,89,FRA,1972,38859.09765625,1
3168,89,FRA,1973,41861.5859375,1
3169,89,FRA,1974,40816.09765625,1
3170,89,FRA,1975,38209.88671875,1
3171,89,FRA,1976,40457.35546875,1
3172,89,FRA,1977,40811.31640625,1
3173,89,FRA,1978,42466.484375,1
3174,89,FRA,1979,43545.28125,1
3175,89,FRA,1980,42830.2578125,1
3176,89,FRA,1981,42217.5,1
3177,89,FRA,1982,40457.22265625,1
3178,89,FRA,1983,41248.390625,1
3179,89,FRA,1984,42412.54296875,1
3180,89,FRA,1985,43582.14453125,1
3181,89,FRA,1986,44431.140625,1
3182,89,FRA,1987,45018.28125,1
3183,89,FRA,1988,45384.78515625,1
3184,89,FRA,1989,45714.9921875,1
3185,89,FRA,1990,46903.12890625,1
3186,89,FRA,1991,49639.515625,1
3187,89,FRA,1992,49850.890625,1
3188,89,FRA,1993,49666.20703125,1
3189,89,FRA,1994,48868.046875,1
3190,89,FRA,1995,49842.21875,1
3191,89,FRA,1996,51506.55859375,1
3192,89,FRA,1997,50624.79296875,1
3193,89,FRA,1998,51586.40234375,1
3194,89,FRA,1999,52265.3984375,1
3195,89,FRA,2000,52652.79296875,1
3196,89,FRA,2001,52967.36328125,1
3197,89,FRA,2002,52055.69921875,1
3198,89,FRA,2003,52200.51171875,1
3199,89,FRA,2004,52241.74609375,1
3200,89,FRA,2005,51577.12890625,1
3201,89,FRA,2006,50840.27734375,1
3202,89,FRA,2007,49658.80078125,1
3203,89,FRA,2008,49541.12109375,1
3204,89,FRA,2009,46527.65234375,1
3205,89,FRA,2010,47674.25,1
3206,89,FRA,2011,45574.32421875,1
3207,89,FRA,2012,45356.5546875,1
3208,89,FRA,2013,45605.46484375,1
3209,89,FRA,2014,43488.17578125,1
3210,89,FRA,2015,43569.078125,1
3211,89,FRA,2016,42694.41796875,1
3212,89,FRA,2017,42264.484375,1
3213,89,FRA,2018,42946.6484375,1
3214,89,FRA,2019,41949.1015625,1
3215,89,FRA,2020,37692.0703125,1
3216,89,FRA,2021,39934.95703125,1
3217,90,GUF,1980,22620.611328125,1
3218,90,GUF,1981,18987.3359375,1
3219,90,GUF,1982,22225.970703125,1
3220,90,GUF,1983,21909.70703125,1
3221,90,GUF,1984,16344.7236328125,1
3222,90,GUF,1985,15381.861328125,1
3223,90,GUF,1986,16942.798828125,1
3224,90,GUF,1987,18162.32421875,1
3225,90,GUF,1988,19618.72265625,1
3226,90,GUF,1989,21326.248046875,1
3227,90,GUF,1990,24254.7421875,1
3228,90,GUF,1991,25559.232421875,1
3229,90,GUF,1992,20344.3359375,1
3230,90,GUF,1993,26274.66796875,1
3231,90,GUF,1994,25477.666015625,1
3232,90,GUF,1995,28798.15234375,1
3233,90,GUF,1996,27507.583984375,1
3234,90,GUF,1997,27040.517578125,1
3235,90,GUF,1998,26161.962890625,1
3236,90,GUF,1999,25233.3515625,1
3237,90,GUF,2000,13793.431640625,1
3238,90,GUF,2001,24193.00390625,1
3239,90,GUF,2002,21471.626953125,1
3240,90,GUF,2003,23888.18359375,1
3241,90,GUF,2004,22850.53515625,1
3242,90,GUF,2005,22008.83203125,1
3243,90,GUF,2006,19954.15625,1
3244,90,GUF,2007,21064.23828125,1
3245,90,GUF,2008,20925.294921875,1
3246,90,GUF,2009,23941.921875,1
3247,90,GUF,2010,22348.40234375,1
3248,90,GUF,2011,22440.32421875,1
3249,90,GUF,2012,18327.619140625,1
3250,90,GUF,2013,18235.244140625,1
3251,90,GUF,2014,18716.857421875,1
3252,90,GUF,2015,18166.830078125,1
3253,90,GUF,2016,18255.755859375,1
3254,90,GUF,2017,18859.833984375,1
3255,90,GUF,2018,18025.744140625,1
3256,90,GUF,2019,16525.94140625,1
3257,91,PYF,1980,5929.15185546875,1
3258,91,PYF,1981,8799.2734375,1
3259,91,PYF,1982,11143.9560546875,1
3260,91,PYF,1983,14729.3212890625,1
3261,91,PYF,1984,21533.59765625,1
3262,91,PYF,1985,18304.37109375,1
3263,91,PYF,1986,22598.2109375,1
3264,91,PYF,1987,22247.7421875,1
3265,91,PYF,1988,21773.99609375,1
3266,91,PYF,1989,21554.91796875,1
3267,91,PYF,1990,19976.70703125,1
3268,91,PYF,1991,19770.591796875,1
3269,91,PYF,1992,18466.791015625,1
3270,91,PYF,1993,18175.6484375,1
3271,91,PYF,1994,14440.140625,1
3272,91,PYF,1995,15121.22265625,1
3273,91,PYF,1996,14727.607421875,1
3274,91,PYF,1997,14624.880859375,1
3275,91,PYF,1998,14557.142578125,1
3276,91,PYF,1999,13463.7421875,1
3277,91,PYF,2000,14808.365234375,1
3278,91,PYF,2001,15966.8720703125,1
3279,91,PYF,2002,16691.060546875,1
3280,91,PYF,2003,17793.171875,1
3281,91,PYF,2004,17459.7578125,1
3282,91,PYF,2005,17988.224609375,1
3283,91,PYF,2006,17638.72265625,1
3284,91,PYF,2007,18569.68359375,1
3285,91,PYF,2008,18806.25,1
3286,91,PYF,2009,18609.51953125,1
3287,91,PYF,2010,19259.26171875,1
3288,91,PYF,2011,18034.32421875,1
3289,91,PYF,2012,17353.33203125,1
3290,91,PYF,2013,17036.98046875,1
3291,91,PYF,2014,16800.265625,1
3292,91,PYF,2015,17391.6015625,1
3293,91,PYF,2016,17191.248046875,1
3294,91,PYF,2017,16651.107421875,1
3295,91,PYF,2018,16870.193359375,1
3296,91,PYF,2019,16894.357421875,1
3297,94,GAB,1980,11475.8544921875,1
3298,94,GAB,1981,12457.0732421875,1
3299,94,GAB,1982,11594.8408203125,1
3300,94,GAB,1983,15186.5419921875,1
3301,94,GAB,1984,13509.8251953125,1
3302,94,GAB,1985,11366.9267578125,1
3303,94,GAB,1986,9920.81640625,1
3304,94,GAB,1987,11166.7353515625,1
3305,94,GAB,1988,11463.2119140625,1
3306,94,GAB,1989,13900.75390625,1
3307,94,GAB,1990,13316.2763671875,1
3308,94,GAB,1991,13321.6494140625,1
3309,94,GAB,1992,13321.02734375,1
3310,94,GAB,1993,12283.19140625,1
3311,94,GAB,1994,12280.8603515625,1
3312,94,GAB,1995,11212.580078125,1
3313,94,GAB,1996,11396.349609375,1
3314,94,GAB,1997,11663.0751953125,1
3315,94,GAB,1998,11110.4091796875,1
3316,94,GAB,1999,12519.9755859375,1
3317,94,GAB,2000,9343.6962890625,1
3318,94,GAB,2001,9844.9345703125,1
3319,94,GAB,2002,9615.8056640625,1
3320,94,GAB,2003,9129.3759765625,1
3321,94,GAB,2004,9070.8720703125,1
3322,94,GAB,2005,9454.775390625,1
3323,94,GAB,2006,9429.029296875,1
3324,94,GAB,2007,9100.0966796875,1
3325,94,GAB,2008,9006.322265625,1
3326,94,GAB,2009,8623.7978515625,1
3327,94,GAB,2010,9708.0830078125,1
3328,94,GAB,2011,9578.8115234375,1
3329,94,GAB,2012,11556.7578125,1
3330,94,GAB,2013,11243.626953125,1
3331,94,GAB,2014,11323.662109375,1
3332,94,GAB,2015,10528.021484375,1
3333,94,GAB,2016,10119.3388671875,1
3334,94,GAB,2017,9620.1591796875,1
3335,94,GAB,2018,8249.8310546875,1
3336,94,GAB,2019,7848.57666015625,1
3337,95,GMB,1980,1027.4678955078125,1
3338,95,GMB,1981,992.9835205078124,1
3339,95,GMB,1982,962.920654296875,1
3340,95,GMB,1983,932.54638671875,1
3341,95,GMB,1984,984.2786865234376,1
3342,95,GMB,1985,942.4929809570312,1
3343,95,GMB,1986,813.8761596679688,1
3344,95,GMB,1987,943.349609375,1
3345,95,GMB,1988,899.9449462890625,1
3346,95,GMB,1989,856.1679077148438,1
3347,95,GMB,1990,824.2576293945312,1
3348,95,GMB,1991,789.7217407226562,1
3349,95,GMB,1992,765.0287475585938,1
3350,95,GMB,1993,797.6958618164062,1
3351,95,GMB,1994,891.377685546875,1
3352,95,GMB,1995,799.6231079101562,1
3353,95,GMB,1996,777.3232421875,1
3354,95,GMB,1997,751.7032470703125,1
3355,95,GMB,1998,777.861328125,1
3356,95,GMB,1999,754.114501953125,1
3357,95,GMB,2000,960.46044921875,1
3358,95,GMB,2001,1013.646484375,1
3359,95,GMB,2002,977.5940551757812,1
3360,95,GMB,2003,946.8070068359376,1
3361,95,GMB,2004,968.0376586914062,1
3362,95,GMB,2005,948.2741088867188,1
3363,95,GMB,2006,999.5209350585938,1
3364,95,GMB,2007,1006.2026977539062,1
3365,95,GMB,2008,1014.6718139648438,1
3366,95,GMB,2009,1058.2093505859375,1
3367,95,GMB,2010,1120.1705322265625,1
3368,95,GMB,2011,1142.5504150390625,1
3369,95,GMB,2012,1080.5870361328125,1
3370,95,GMB,2013,1043.3265380859375,1
3371,95,GMB,2014,1119.088623046875,1
3372,95,GMB,2015,1111.368896484375,1
3373,95,GMB,2016,1087.3388671875,1
3374,95,GMB,2017,1073.659423828125,1
3375,95,GMB,2018,1049.4981689453125,1
3376,95,GMB,2019,1039.447998046875,1
3377,96,GEO,1992,17760.80859375,1
3378,96,GEO,1993,11162.091796875,1
3379,96,GEO,1994,8792.4609375,1
3380,96,GEO,1995,8893.4921875,1
3381,96,GEO,1996,9601.115234375,1
3382,96,GEO,1997,10177.8466796875,1
3383,96,GEO,1998,10608.1337890625,1
3384,96,GEO,1999,10564.79296875,1
3385,96,GEO,2000,9214.1337890625,1
3386,96,GEO,2001,8641.60546875,1
3387,96,GEO,2002,10276.7998046875,1
3388,96,GEO,2003,9189.162109375,1
3389,96,GEO,2004,9519.9208984375,1
3390,96,GEO,2005,10870.0966796875,1
3391,96,GEO,2006,9874.927734375,1
3392,96,GEO,2007,12418.3828125,1
3393,96,GEO,2008,12495.7314453125,1
3394,96,GEO,2009,12776.87890625,1
3395,96,GEO,2010,13843.3994140625,1
3396,96,GEO,2011,12942.599609375,1
3397,96,GEO,2012,13458.0029296875,1
3398,96,GEO,2013,15212.44140625,1
3399,96,GEO,2014,15941.6044921875,1
3400,96,GEO,2015,16950.880859375,1
3401,96,GEO,2016,17955.853515625,1
3402,96,GEO,2017,17882.921875,1
3403,96,GEO,2018,18266.66015625,1
3404,96,GEO,2019,18547.296875,1
3405,97,DEU,1965,38937.44921875,1
3406,97,DEU,1966,38753.1640625,1
3407,97,DEU,1967,38385.94921875,1
3408,97,DEU,1968,40726.109375,1
3409,97,DEU,1969,43697.2265625,1
3410,97,DEU,1970,45954.32421875,1
3411,97,DEU,1971,46243.94140625,1
3412,97,DEU,1972,47783.71484375,1
3413,97,DEU,1973,50516.02734375,1
3414,97,DEU,1974,49651.97265625,1
3415,97,DEU,1975,47739.7578125,1
3416,97,DEU,1976,50987.7578125,1
3417,97,DEU,1977,50925.4921875,1
3418,97,DEU,1978,52844.4375,1
3419,97,DEU,1979,55877.24609375,1
3420,97,DEU,1980,54152.5859375,1
3421,97,DEU,1981,52584.125,1
3422,97,DEU,1982,50849.39453125,1
3423,97,DEU,1983,51671.60546875,1
3424,97,DEU,1984,53641.453125,1
3425,97,DEU,1985,55222.55859375,1
3426,97,DEU,1986,54683.04296875,1
3427,97,DEU,1987,55004.00390625,1
3428,97,DEU,1988,54985.33984375,1
3429,97,DEU,1989,54159.3359375,1
3430,97,DEU,1990,53035.171875,1
3431,97,DEU,1991,51460.5625,1
3432,97,DEU,1992,50139.8046875,1
3433,97,DEU,1993,49628.23046875,1
3434,97,DEU,1994,48917.8359375,1
3435,97,DEU,1995,48987.68359375,1
3436,97,DEU,1996,50487.7109375,1
3437,97,DEU,1997,49793.9140625,1
3438,97,DEU,1998,49379.6015625,1
3439,97,DEU,1999,48698.40625,1
3440,97,DEU,2000,48994.30078125,1
3441,97,DEU,2001,49878.51953125,1
3442,97,DEU,2002,49202.38671875,1
3443,97,DEU,2003,49139.27734375,1
3444,97,DEU,2004,49112.875,1
3445,97,DEU,2005,48560.02734375,1
3446,97,DEU,2006,49862.1953125,1
3447,97,DEU,2007,47902.6640625,1
3448,97,DEU,2008,48536.66796875,1
3449,97,DEU,2009,45638.83984375,1
3450,97,DEU,2010,47597.33984375,1
3451,97,DEU,2011,45891.50390625,1
3452,97,DEU,2012,46459.08984375,1
3453,97,DEU,2013,47656.90234375,1
3454,97,DEU,2014,45525.26953125,1
3455,97,DEU,2015,46198.07421875,1
3456,97,DEU,2016,46725.08984375,1
3457,97,DEU,2017,47065.546875,1
3458,97,DEU,2018,45628.5859375,1
3459,97,DEU,2019,44244.8828125,1
3460,97,DEU,2020,40966.94921875,1
3461,97,DEU,2021,41854.19921875,1
3462,98,GHA,1980,2291.18994140625,1
3463,98,GHA,1981,2146.792236328125,1
3464,98,GHA,1982,2081.029296875,1
3465,98,GHA,1983,1338.7008056640625,1
3466,98,GHA,1984,1206.1912841796875,1
3467,98,GHA,1985,1359.184326171875,1
3468,98,GHA,1986,1726.058349609375,1
3469,98,GHA,1987,1839.1324462890625,1
3470,98,GHA,1988,1958.19482421875,1
3471,98,GHA,1989,2099.46435546875,1
3472,98,GHA,1990,1987.035400390625,1
3473,98,GHA,1991,2005.4259033203125,1
3474,98,GHA,1992,2119.06689453125,1
3475,98,GHA,1993,2026.804931640625,1
3476,98,GHA,1994,2029.9156494140625,1
3477,98,GHA,1995,2009.160888671875,1
3478,98,GHA,1996,2068.490478515625,1
3479,98,GHA,1997,1985.4801025390625,1
3480,98,GHA,1998,1515.2928466796875,1
3481,98,GHA,1999,1796.5804443359375,1
3482,98,GHA,2000,2159.223876953125,1
3483,98,GHA,2001,2119.14599609375,1
3484,98,GHA,2002,1892.8707275390625,1
3485,98,GHA,2003,1691.206298828125,1
3486,98,GHA,2004,1948.7801513671875,1
3487,98,GHA,2005,1952.94775390625,1
3488,98,GHA,2006,1851.9671630859373,1
3489,98,GHA,2007,1703.2442626953125,1
3490,98,GHA,2008,1961.284912109375,1
3491,98,GHA,2009,2199.182861328125,1
3492,98,GHA,2010,2210.562255859375,1
3493,98,GHA,2011,2712.474853515625,1
3494,98,GHA,2012,2718.31396484375,1
3495,98,GHA,2013,2791.635986328125,1
3496,98,GHA,2014,2768.55517578125,1
3497,98,GHA,2015,2951.473876953125,1
3498,98,GHA,2016,2920.98291015625,1
3499,98,GHA,2017,2856.831787109375,1
3500,98,GHA,2018,3151.082763671875,1
3501,98,GHA,2019,3294.342529296875,1
3502,100,GRC,1965,9362.181640625,1
3503,100,GRC,1966,10206.291015625,1
3504,100,GRC,1967,11186.3798828125,1
3505,100,GRC,1968,11569.2197265625,1
3506,100,GRC,1969,12157.12109375,1
3507,100,GRC,1970,13431.2646484375,1
3508,100,GRC,1971,15903.955078125,1
3509,100,GRC,1972,17723.662109375,1
3510,100,GRC,1973,20240.6484375,1
3511,100,GRC,1974,19613.5390625,1
3512,100,GRC,1975,21997.744140625,1
3513,100,GRC,1976,24002.68359375,1
3514,100,GRC,1977,24547.880859375,1
3515,100,GRC,1978,24623.443359375,1
3516,100,GRC,1979,21336.90625,1
3517,100,GRC,1980,20889.96484375,1
3518,100,GRC,1981,20218.201171875,1
3519,100,GRC,1982,20331.388671875,1
3520,100,GRC,1983,20312.765625,1
3521,100,GRC,1984,21089.904296875,1
3522,100,GRC,1985,22161.453125,1
3523,100,GRC,1986,22104.583984375,1
3524,100,GRC,1987,24070.125,1
3525,100,GRC,1988,25303.607421875,1
3526,100,GRC,1989,27282.130859375,1
3527,100,GRC,1990,28096.298828125,1
3528,100,GRC,1991,28257.80078125,1
3529,100,GRC,1992,28465.640625,1
3530,100,GRC,1993,28530.11328125,1
3531,100,GRC,1994,28712.5546875,1
3532,100,GRC,1995,29481.548828125,1
3533,100,GRC,1996,29984.35546875,1
3534,100,GRC,1997,30628.927734375,1
3535,100,GRC,1998,32340.734375,1
3536,100,GRC,1999,32164.318359375,1
3537,100,GRC,2000,33662.57421875,1
3538,100,GRC,2001,33771.34375,1
3539,100,GRC,2002,33657.68359375,1
3540,100,GRC,2003,35504.08984375,1
3541,100,GRC,2004,35445.484375,1
3542,100,GRC,2005,35600.19921875,1
3543,100,GRC,2006,36772.046875,1
3544,100,GRC,2007,37709.89453125,1
3545,100,GRC,2008,36872.1015625,1
3546,100,GRC,2009,35830.66015625,1
3547,100,GRC,2010,34374.14453125,1
3548,100,GRC,2011,33813.90234375,1
3549,100,GRC,2012,31966.341796875,1
3550,100,GRC,2013,30180.49609375,1
3551,100,GRC,2014,28477.06640625,1
3552,100,GRC,2015,28922.802734375,1
3553,100,GRC,2016,28499.703125,1
3554,100,GRC,2017,24904.65625,1
3555,100,GRC,2018,30298.216796875,1
3556,100,GRC,2019,29698.73828125,1
3557,100,GRC,2020,26558.4765625,1
3558,100,GRC,2021,28207.71484375,1
3559,101,GRL,1980,45655.73046875,1
3560,101,GRL,1981,42725.015625,1
3561,101,GRL,1982,41041.02734375,1
3562,101,GRL,1983,28590.638671875,1
3563,101,GRL,1984,44792.8125,1
3564,101,GRL,1985,39473.0625,1
3565,101,GRL,1986,25945.265625,1
3566,101,GRL,1987,17757.896484375,1
3567,101,GRL,1988,41167.19140625,1
3568,101,GRL,1989,36028.4609375,1
3569,101,GRL,1990,40919.9921875,1
3570,101,GRL,1991,40286.51171875,1
3571,101,GRL,1992,35758.50390625,1
3572,101,GRL,1993,36570.51171875,1
3573,101,GRL,1994,36802.6953125,1
3574,101,GRL,1995,36807.3125,1
3575,101,GRL,1996,38993.52734375,1
3576,101,GRL,1997,39972.27734375,1
3577,101,GRL,1998,39917.10546875,1
3578,101,GRL,1999,48988.1640625,1
3579,101,GRL,2000,52978.94921875,1
3580,101,GRL,2001,49309.27734375,1
3581,101,GRL,2002,47581.46484375,1
3582,101,GRL,2003,51983.80859375,1
3583,101,GRL,2004,49986.546875,1
3584,101,GRL,2005,60112.11328125,1
3585,101,GRL,2006,55132.25,1
3586,101,GRL,2007,62325.73046875,1
3587,101,GRL,2008,55496.26171875,1
3588,101,GRL,2009,60905.72265625,1
3589,101,GRL,2010,77074.03125,1
3590,101,GRL,2011,76305.78125,1
3591,101,GRL,2012,63746.69921875,1
3592,101,GRL,2013,64205.6796875,1
3593,101,GRL,2014,60039.484375,1
3594,101,GRL,2015,63973.7421875,1
3595,101,GRL,2016,63113.765625,1
3596,101,GRL,2017,62712.40625,1
3597,101,GRL,2018,63842.578125,1
3598,101,GRL,2019,62156.1171875,1
3599,102,GRD,1980,2019.7362060546875,1
3600,102,GRD,1981,2638.852783203125,1
3601,102,GRD,1982,2567.39306640625,1
3602,102,GRD,1983,2490.17333984375,1
3603,102,GRD,1984,2434.819580078125,1
3604,102,GRD,1985,2392.188720703125,1
3605,102,GRD,1986,2767.3154296875,1
3606,102,GRD,1987,3432.956787109375,1
3607,102,GRD,1988,3611.78271484375,1
3608,102,GRD,1989,3647.800537109375,1
3609,102,GRD,1990,5456.96337890625,1
3610,102,GRD,1991,5449.3828125,1
3611,102,GRD,1992,5577.7314453125,1
3612,102,GRD,1993,6342.0234375,1
3613,102,GRD,1994,7191.96044921875,1
3614,102,GRD,1995,6488.7138671875,1
3615,102,GRD,1996,6899.0166015625,1
3616,102,GRD,1997,9079.1015625,1
3617,102,GRD,1998,7837.90185546875,1
3618,102,GRD,1999,7806.90771484375,1
3619,102,GRD,2000,8390.5673828125,1
3620,102,GRD,2001,8698.6044921875,1
3621,102,GRD,2002,8904.2529296875,1
3622,102,GRD,2003,9385.9189453125,1
3623,102,GRD,2004,9084.552734375,1
3624,102,GRD,2005,9524.291015625,1
3625,102,GRD,2006,9828.1728515625,1
3626,102,GRD,2007,10409.515625,1
3627,102,GRD,2008,11039.9287109375,1
3628,102,GRD,2009,10685.51953125,1
3629,102,GRD,2010,11056.8564453125,1
3630,102,GRD,2011,10974.09765625,1
3631,102,GRD,2012,11087.1953125,1
3632,102,GRD,2013,12429.5390625,1
3633,102,GRD,2014,10455.8671875,1
3634,102,GRD,2015,10812.173828125,1
3635,102,GRD,2016,11071.080078125,1
3636,102,GRD,2017,11970.009765625,1
3637,102,GRD,2018,11725.154296875,1
3638,102,GRD,2019,11660.6337890625,1
3639,103,GLP,1980,6144.2119140625,1
3640,103,GLP,1981,8572.0537109375,1
3641,103,GLP,1982,10856.583984375,1
3642,103,GLP,1983,11379.705078125,1
3643,103,GLP,1984,12399.6328125,1
3644,103,GLP,1985,11178.498046875,1
3645,103,GLP,1986,11391.896484375,1
3646,103,GLP,1987,12808.29296875,1
3647,103,GLP,1988,13681.8427734375,1
3648,103,GLP,1989,14671.712890625,1
3649,103,GLP,1990,15525.12109375,1
3650,103,GLP,1991,15918.37109375,1
3651,103,GLP,1992,14976.322265625,1
3652,103,GLP,1993,16987.720703125,1
3653,103,GLP,1994,17487.904296875,1
3654,103,GLP,1995,17839.416015625,1
3655,103,GLP,1996,17563.578125,1
3656,103,GLP,1997,17766.2109375,1
3657,103,GLP,1998,17593.908203125,1
3658,103,GLP,1999,17452.0546875,1
3659,103,GLP,2000,20666.544921875,1
3660,103,GLP,2001,21647.671875,1
3661,103,GLP,2002,22481.06640625,1
3662,103,GLP,2003,23634.63671875,1
3663,103,GLP,2004,23487.67578125,1
3664,103,GLP,2005,23407.388671875,1
3665,103,GLP,2006,24252.01953125,1
3666,103,GLP,2007,25182.236328125,1
3667,103,GLP,2008,23379.171875,1
3668,103,GLP,2009,23064.830078125,1
3669,103,GLP,2010,24489.9375,1
3670,103,GLP,2011,26801.470703125,1
3671,103,GLP,2012,20379.30859375,1
3672,103,GLP,2013,20292.4765625,1
3673,103,GLP,2014,19956.578125,1
3674,103,GLP,2015,22565.05078125,1
3675,103,GLP,2016,21148.26171875,1
3676,103,GLP,2017,21364.798828125,1
3677,103,GLP,2018,21499.369140625,1
3678,103,GLP,2019,21482.748046875,1
3679,104,GUM,1980,140601.828125,0
3680,104,GUM,1981,191976.078125,0
3681,104,GUM,1982,144806.203125,0
3682,104,GUM,1983,136311.25,0
3683,104,GUM,1984,46255.16796875,1
3684,104,GUM,1985,23046.4453125,1
3685,104,GUM,1986,37759.875,1
3686,104,GUM,1987,25986.5,1
3687,104,GUM,1988,26296.0703125,1
3688,104,GUM,1989,23879.873046875,1
3689,104,GUM,1990,58594.52734375,1
3690,104,GUM,1991,64211.55859375,1
3691,104,GUM,1992,75432.2734375,1
3692,104,GUM,1993,97819.8359375,0
3693,104,GUM,1994,139447.671875,0
3694,104,GUM,1995,101616.265625,0
